,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,FMPP,FPL,GVL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYIS,NWMT,OVEC,PJM,AEC,PNM,SEC,SCEG,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW,NBSO,ERCO
16,0,105.1274,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1215.1630000000005,0.0,0.0,5277.370999999997,0,985.8549,0,0,2314.545100000001,0,0,0,0.0,0.0,0,0.0,4815.184199999999,155.76899999999998,0.0,0.0576,0,0,0,0
17,0,96.205,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1215.1462,0.0,0.0,4967.343200000003,0,838.2083,0,0,1897.5027,0,0,0,0.0,0.0,0,0.0,4072.957500000001,111.172,0.0,0.1458,0,0,0,0
18,0,91.2673,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1209.4355999999998,0.0,0.0,4906.427099999999,0,709.5560999999999,0,0,1730.3267999999991,0,0,0,0.0,0.0,0,0.0,3528.7633999999985,75.953,0.0,0.4518,0,0,0,0
19,0,89.91730000000001,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1199.605099999999,0.0,0.0,5034.384100000003,0,605.4522,0,0,1824.3412,0,0,0,0.0,0.0,0,0.0,3203.6281,48.714,0.0,0.8658,0,0,0,0
20,0,45.883300000000006,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1167.898599999999,0.0,0.0,4167.386700000002,0,349.8808,0,0,1319.961199999999,0,0,0,0.0,0.0,0,0.0,2384.9319000000005,35.74,0.0,0.3906,0,0,0,0
21,0,19.4172,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1125.668000000001,0.0,0.0,3867.111,0,177.5562,0,0,997.4485000000004,0,0,0,0.0,0.0,0,0.0,2064.4596999999994,39.031,0.0,0.1386,0,0,0,0
22,0,14.1064,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1080.4673,0.0,0.0,4066.587399999999,0,103.2221,0,0,814.5828999999998,0,0,0,0.0,0.0,0,0.0,2126.0265000000004,60.282,0.0,0.1674,0,0,0,0
23,0,6.16,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1022.3113000000004,0.0,0.0,4194.712499999999,0,119.3338,0,0,622.8055000000003,0,0,0,0.0,0.0,0,0.0,2225.7498,25.748,0.0,0.4266,0,0,0,0
24,0,8.14,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,958.7178999999992,0.0,0.0,4492.746200000002,0,170.09789999999998,0,0,473.7536000000002,0,0,0,0.0,0.0,0,0.0,2662.471099999998,9.677,0.0,2.0286,0,0,0,0
25,0,23.5568,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,880.8262000000005,0.0,0.0,4948.474100000002,0,300.7231,0,0,371.4384999999999,0,0,0,0.0,0.0,0,0.0,3393.604400000001,0.0,0.0,5.6718,0,0,0,0
26,0,17.5774,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,853.5478000000005,0.0,0.0,6148.084400000001,0,340.09830000000005,0,0,303.9442000000002,0,0,0,0.0,0.0,0,0.0,3818.0361000000007,0.0,0.0,6.0804,0,0,0,0
27,0,38.1702,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,825.6717999999996,0.0,0.0,7667.723799999999,0,403.3484000000001,0,0,338.43940000000003,0,0,0,0.0,0.0,0,0.0,4394.914400000002,0.0,0.0,6.658200000000001,0,0,0,0
28,0,62.8327,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,799.7201000000002,0.0,0.0,9192.937700000006,0,496.1261,0,0,558.2283000000001,0,0,0,0.0,0.0,0,0.0,5165.534800000001,0.0,0.0,7.3746,0,0,0,0
29,0,78.6899,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,770.8846,0.0,0.0,10135.158799999988,0,469.1928,0,0,372.5677999999999,0,0,0,0.0,0.0,0,0.0,5590.488400000001,0.0,0.0,6.3684,0,0,0,0
30,0,93.1903,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,746.0753000000002,0.0,0.0,11222.867299999993,0,445.4393000000001,0,0,320.299,0,0,0,0.0,0.0,0,0.0,6334.8816000000015,1.794,0.0,5.4756,0,0,0,0
31,0,112.8419,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,727.7256999999995,0.0,0.0,12369.963000000002,0,425.53260000000006,0,0,444.7029,0,0,0,0.0,0.0,0,0.0,7556.851599999999,25.657,0.0,4.7808,0,0,0,0
32,0,126.565,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,602.0304999999996,0.0,0.0,13200.029600000003,0,237.66299999999995,0,0,301.6541000000002,0,0,0,0.0,0.0,0,0.0,7303.313300000002,39.126000000000005,0.0,1.9098,0,0,0,0
33,0,144.84799999999998,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,491.75769999999983,0.0,0.0,14260.076099999997,0,116.8589,0,0,318.43749999999994,0,0,0,0.0,0.0,0,0.0,7316.588199999997,54.69,0.0,0.1368,0,0,0,0
34,0,165.7517,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,402.07830000000007,0.0,0.0,15141.634599999988,0,53.877,0,0,469.68730000000033,0,0,0,0.0,0.0,0,0.0,7574.9335999999985,76.436,0.0,0.0,0,0,0,0
35,0,170.2103,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,311.10589999999985,0.0,0.0,15156.636099999994,0,29.6956,0,0,776.7150999999999,0,0,0,0.0,0.0,0,0.0,6468.324299999998,50.197,0.0,0.0,0,0,0,0
36,0,177.4134,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,238.3544,0.0,0.0,15254.412500000008,0,17.3164,0,0,1428.5701,0,0,0,0.0,0.0,0,0.0,5516.616300000001,35.229,0.0,0.0,0,0,0,0
37,0,188.9392,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,183.4252,0.0,0.0,15357.0185,0,21.886400000000005,0,0,2483.1594,0,0,0,0.0,0.0,0,0.0,4808.0098,26.15,0.0,0.0,0,0,0,0
38,0,224.8861,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,151.35170000000002,0.0,0.0,15568.366299999996,0,27.516800000000003,0,0,2740.7320000000013,0,0,0,0.0,0.0,0,0.0,4376.8281000000015,18.665,0.0,0.0,0,0,0,0
39,0,263.8086,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,129.23940000000002,0.0,0.0,15920.018800000013,0,41.4507,0,0,3139.696700000002,0,0,0,0.0,0.0,0,0.0,4084.7713,14.271,0.0,0.0,0,0,0,0
40,0,305.5932,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,116.4106,0.0,0.0,16394.851300000006,0,68.85149999999999,0,0,3710.8037,0,0,0,0.0,0.0,0,0.0,3943.568,10.277,0.0,0.0,0,0,0,0
41,0,344.1316,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,90.68860000000004,0.0,0.0,16757.480699999996,0,135.32819999999995,0,0,3716.0613999999982,0,0,0,0.0,0.0,0,0.0,4140.7199,10.974,0.0,0.0,0,0,0,0
42,0,372.5936,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,89.67149999999997,0.0,0.0,17174.359899999996,0,323.4099,0,0,3882.050800000002,0,0,0,0.0,0.0,0,0.0,4423.407200000001,12.37,0.0,0.36,0,0,0,0
43,0,397.3508000000001,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,112.51449999999998,0.0,0.0,17525.739,0,632.2113,0,0,4231.576900000002,0,0,0,0.0,0.0,0,0.0,4727.581099999999,13.966,0.0,1.8216,0,0,0,0
44,0,386.0482,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,77.83369999999998,0.0,0.0,17487.005400000005,0,770.8025,0,0,4535.171699999998,0,0,0,0.0,0.0,0,0.0,4548.8478000000005,6.279,0.0,1.2222,0,0,0,0
45,0,378.5771,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,100.50119999999995,0.0,0.0,17408.291499999996,0,911.0085,0,0,5004.611900000003,0,0,0,0.0,0.0,0,0.0,4551.263100000002,0.0,0.0,0.7542,0,0,0,0
46,0,377.9927,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,182.30269999999985,0.0,0.0,16987.298200000005,0,1040.5051,0,0,5471.510700000003,0,0,0,0.0,0.0,0,0.0,4718.434800000001,0.0,0.0,0.3366,0,0,0,0
47,0,359.10040000000004,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,197.33160000000004,0.0,0.0,16933.627699999997,0,1041.5595999999996,0,0,4930.140800000003,0,0,0,0.0,0.0,0,0.0,4464.7963,0.0,0.0,0.0,0,0,0,0
48,0,349.2875,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,224.2004,0.0,0.0,16834.750200000002,0,1038.5650999999998,0,0,4608.7198,0,0,0,0.0,0.0,0,0.0,4543.4443,0.0,0.0,0.0,0,0,0,0
49,0,338.6984,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,265.37399999999985,0.0,0.0,16743.444500000012,0,1041.2567,0,0,4538.508399999998,0,0,0,0.0,0.0,0,0.0,5006.524500000001,0.0,0.0,0.0,0,0,0,0
50,0,334.1177,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,284.72039999999976,0.0,0.0,16035.099400000008,0,981.6471,0,0,4614.909999999999,0,0,0,0.0,0.0,0,0.0,5067.717300000001,0.0,0.0,0.0,0,0,0,0
51,0,328.58680000000004,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,326.2485000000001,0.0,0.0,15393.871999999994,0,993.4811000000004,0,0,4652.567100000004,0,0,0,0.0,0.0,0,0.0,5371.0727000000015,0.0,0.0,0.0,0,0,0,0
52,0,344.9999,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,398.52169999999984,0.0,0.0,14928.74429999999,0,1063.1258000000005,0,0,4696.355299999999,0,0,0,0.0,0.0,0,0.0,6008.0070000000005,0.0,0.0,0.0,0,0,0,0
53,0,371.286,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,401.2683,0.0,0.0,15408.332899999998,0,907.6142000000002,0,0,4624.144199999998,0,0,0,0.0,0.0,0,0.0,6041.268699999997,0.0,0.0,0.0,0,0,0,0
54,0,390.6915,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,416.5431999999996,0.0,0.0,16089.953999999998,0,833.0999999999998,0,0,4758.603800000001,0,0,0,0.0,0.0,0,0.0,6550.277499999997,0.0,0.0,0.0,0,0,0,0
55,0,408.5006,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,454.2683000000001,0.0,0.0,16873.082500000004,0,903.5744000000002,0,0,5064.550200000004,0,0,0,0.0,0.0,0,0.0,7439.7377000000015,0.0,0.0,1.1466,0,0,0,0
56,0,396.8368,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,299.0507000000004,0.0,0.0,16921.58680000001,0,861.1862,0,0,4639.760000000003,0,0,0,0.0,0.0,0,0.0,7054.2633000000005,0.0,0.0,0.0,0,0,0,0
57,0,377.6894,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,224.33000000000007,0.0,0.0,16982.52469999999,0,846.7378999999999,0,0,4217.1775,0,0,0,0.0,0.0,0,0.0,6865.07,0.0,0.0,0.0,0,0,0,0
58,0,357.5504,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,230.84230000000008,0.0,0.0,17081.430100000005,0,861.9506000000002,0,0,3856.688799999999,0,0,0,0.0,0.0,0,0.0,6877.237700000001,0.0,0.0,0.0,0,0,0,0
59,0,223.0668,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,196.5837,0.0,0.0,16688.512599999995,0,834.0090999999999,0,0,3949.2664,0,0,0,0.0,0.0,0,0.0,5544.3045,0.0,0.0,0.0,0,0,0,0
60,0,115.933,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,231.0139,0.0,0.0,16287.359199999992,0,822.5970999999997,0,0,4132.409100000001,0,0,0,0.0,0.0,0,0.0,4678.218399999999,0.0,0.0,0.0,0,0,0,0
61,0,45.74720000000001,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,339.8579000000001,0.0,0.0,15948.663600000002,0,825.4919,0,0,4408.305,0,0,0,0.0,0.0,0,0.0,4217.981800000001,0.0,0.0,0.0,0,0,0,0
62,0,95.244,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,258.4852999999999,0.0,0.0,15929.164000000004,0,819.8950999999998,0,0,4347.8034,0,0,0,0.0,0.0,0,0.0,4375.972699999998,0.0,0.0,0.0,0,0,0,0
63,0,160.59609999999998,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,213.4577999999999,0.0,0.0,15856.685699999996,0,834.7505999999998,0,0,4318.224299999997,0,0,0,0.0,0.0,0,0.0,4709.622500000001,0.0,0.0,0.0,0,0,0,0
64,0,259.6846,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,207.49509999999995,0.0,0.0,15743.2712,0,869.3978999999999,0,0,4320.383400000001,0,0,0,0.0,0.0,0,0.0,5258.878999999998,0.0,0.0,0.0,0,0,0,0
65,0,319.6259,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,220.3123,0.0,0.0,17189.004900000004,0,936.2531,0,0,5005.6652,0,0,0,0.0,0.0,0,0.0,5541.510099999999,0.0,0.0,0.0,0,0,0,0
66,0,352.4964,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,267.8737,0.0,0.0,18258.820500000016,0,1029.3935,0,0,5574.030699999996,0,0,0,0.0,0.0,0,0.0,6108.206600000001,0.0,0.0,0.0,0,0,0,0
67,0,373.9969,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,352.4559999999997,0.0,0.0,18884.30310000001,0,1096.0581000000002,0,0,6024.933200000001,0,0,0,0.0,0.0,0,0.0,7067.933699999994,0.0,0.0,0.198,0,0,0,0
68,0,365.8846,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,331.6715,0.0,0.0,19218.565100000007,0,1124.9417,0,0,6090.495800000005,0,0,0,0.0,0.0,0,0.0,6789.9696,11.879,0.0,0.1962,0,0,0,0
69,0,362.9429,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,385.20440000000025,0.0,0.0,19486.143699999997,0,1165.872,0,0,6166.281700000002,0,0,0,0.0,0.0,0,0.0,6829.653699999998,33.538,0.0,0.2519999999999999,0,0,0,0
70,0,364.1691,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,543.3472000000003,0.0,0.0,19669.1007,0,1221.0502999999997,0,0,6214.832100000001,0,0,0,0.0,0.0,0,0.0,7160.696699999996,74.34899999999999,0.0,0.4194,0,0,0,0
71,0,299.5976,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,464.9089999999999,0.0,0.0,19594.546199999997,0,1237.7796999999998,0,0,6256.429800000004,0,0,0,0.0,0.0,0,0.0,6737.598899999998,28.439,0.0,0.7272,0,0,0,0
72,0,253.7039,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,422.04160000000047,0.0,0.0,19410.4196,0,1254.1402999999996,0,0,6320.530400000001,0,0,0,0.0,0.0,0,0.0,6931.722299999999,8.776,0.0,1.0584,0,0,0,0
73,0,231.3608,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,412.0668000000002,0.0,0.0,19219.313400000003,0,1269.9924999999998,0,0,6403.866499999998,0,0,0,0.0,0.0,0,0.0,7606.715899999999,0.0,0.0,1.4418,0,0,0,0
74,0,193.2531,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,373.18340000000006,0.0,0.0,18587.34350000001,0,1291.6024,0,0,5969.069599999999,0,0,0,0.0,0.0,0,0.0,8754.247599999999,2.691,0.0,0.5868,0,0,0,0
75,0,213.8904,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,353.5846,0.0,0.0,18074.1317,0,1309.8807000000002,0,0,5513.241500000002,0,0,0,0.0,0.0,0,0.0,10775.109899999992,17.567999999999998,0.0,0.4446,0,0,0,0
76,0,297.4276,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,360.24109999999973,0.0,0.0,17868.574000000008,0,1323.8839,0,0,5066.167699999995,0,0,0,0.0,0.0,0,0.0,13160.422900000003,57.401,0.0,1.0296,0,0,0,0
77,0,236.5523,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,336.6138,0.0,0.0,17159.9679,0,1371.5089999999998,0,0,4950.881300000001,0,0,0,0.0,0.0,0,0.0,12975.880800000004,39.540000000000006,0.0,0.9468000000000002,0,0,0,0
78,0,186.5355,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,332.5022999999998,0.0,0.0,16578.043999999998,0,1407.0436000000002,0,0,4911.0844000000025,0,0,0,0.0,0.0,0,0.0,12800.7233,31.657,0.0,0.918,0,0,0,0
79,0,152.0455,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,346.9842999999998,0.0,0.0,16194.4791,0,1436.7452,0,0,4950.5983,0,0,0,0.0,0.0,0,0.0,12703.162799999998,33.552,0.0,0.9162,0,0,0,0
80,0,158.6005,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,310.8173999999997,0.0,0.0,15075.46309999999,0,1445.3577000000002,0,0,3700.251100000001,0,0,0,0.0,0.0,0,0.0,12519.496800000004,44.732,0.0,3.3696,0,0,0,0
81,0,195.0378,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,306.7654,0.0,0.0,13590.3705,0,1456.6957000000004,0,0,2755.106900000003,0,0,0,0.0,0.0,0,0.0,12458.207800000004,57.71,0.0,7.4682,0,0,0,0
82,0,261.6249,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,338.6694999999999,0.0,0.0,12518.696699999997,0,1468.635,0,0,2235.7362000000026,0,0,0,0.0,0.0,0,0.0,12480.4113,76.674,0.0,13.3002,0,0,0,0
83,0,189.2576,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,390.2062,0.0,0.0,11359.316600000006,0,1396.161,0,0,1654.9797999999992,0,0,0,0.0,0.0,0,0.0,10286.397699999996,47.429,0.0,9.675,0,0,0,0
84,0,137.08280000000002,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,481.9121,0.0,0.0,10342.828700000002,0,1294.4952,0,0,1143.167600000001,0,0,0,0.0,0.0,0,0.0,7975.104000000002,37.845,0.0,6.6564000000000005,0,0,0,0
85,0,99.56589999999998,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,618.1482999999996,0.0,0.0,9539.7534,0,1189.1825,0,0,864.1380999999994,0,0,0,0.0,0.0,0,0.0,6253.213300000001,44.13,0.0,4.1472,0,0,0,0
86,0,83.96659999999999,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,619.4122999999996,0.0,0.0,9645.32870000001,0,1163.6617,0,0,740.4177000000004,0,0,0,0.0,0.0,0,0.0,5837.975399999998,33.047,0.0,0.0,0,0,0,0
87,0,82.983,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,630.9181000000001,0.0,0.0,9988.6232,0,1157.2674000000002,0,0,893.2225000000001,0,0,0,0.0,0.0,0,0.0,5652.934699999996,29.55,0.0,1.4778,0,0,0,0
88,0,96.5176,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,652.5405000000001,0.0,0.0,10606.293600000005,0,1163.1934,0,0,1304.6440000000011,0,0,0,0.0,0.0,0,0.0,5656.798699999999,33.039,0.0,12.8772,0,0,0,0
89,0,161.6223,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,646.9530999999996,0.0,0.0,11626.835900000002,0,1155.2840000000003,0,0,1586.2037999999995,0,0,0,0.0,0.0,0,0.0,6218.530499999997,67.963,0.0,14.4324,0,0,0,0
90,0,244.59750000000005,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,678.2376000000004,0.0,0.0,13144.138399999989,0,1147.1654,0,0,2105.637100000001,0,0,0,0.0,0.0,0,0.0,7119.643900000003,122.54,0.0,16.869600000000002,0,0,0,0
91,0,321.71770000000004,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,751.9721999999999,0.0,0.0,14598.54179999999,0,1143.7777,0,0,2895.3497000000016,0,0,0,0.0,0.0,0,0.0,8203.469200000001,197.968,0.0,20.0412,0,0,0,0
92,0,361.1968,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,683.0864000000004,0.0,0.0,14159.080899999995,0,1141.8221999999996,0,0,2934.6777,0,0,0,0.0,0.0,0,0.0,8397.900000000003,138.892,0.0,12.7422,0,0,0,0
93,0,405.87500000000006,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,621.5514000000003,0.0,0.0,14110.983999999997,0,1145.5769,0,0,3297.0966000000008,0,0,0,0.0,0.0,0,0.0,8929.26700000001,98.877,0.0,6.7176,0,0,0,0
94,0,446.01880000000006,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,580.6144999999999,0.0,0.0,14434.177099999995,0,1161.3708,0,0,3813.685700000002,0,0,0,0.0,0.0,0,0.0,9715.469200000003,72.93299999999999,0.0,2.6658,0,0,0,0
95,0,416.0684,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,487.5378,0.0,0.0,14782.442900000004,0,1060.7933,0,0,3685.0380999999984,0,0,0,0.0,0.0,0,0.0,9546.065,50.795,0.0,4.275,0,0,0,0
96,0,385.7636,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,432.7115,0.0,0.0,15293.552699999991,0,963.5054,0,0,3754.303299999999,0,0,0,0.0,0.0,0,0.0,9537.205699999991,35.635,0.0,6.5448,0,0,0,0
97,0,355.6322,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,410.82830000000007,0.0,0.0,15711.3991,0,873.1725000000002,0,0,4022.1037000000015,0,0,0,0.0,0.0,0,0.0,9674.2905,23.267000000000003,0.0,9.3762,0,0,0,0
