Time,Coal_100_200,Coal_200_300,Coal_300_400,Coal_400_600,Coal_50_100,Coal_600_800,Coal_800_1000,Coal_All_n_0_100,Coal_All_n_100_200,Coal_All_n_ovr_200,Coal_below_50,Coal_ovr_1000,Gas_100_200,Gas_200_300,Gas_300_400,Gas_400_600,Gas_50_100,Gas_600_800,Gas_800_1000,Gas_All_n_0_100,Gas_All_n_100_200,Gas_All_n_ovr_200,Gas_below_50,Gas_ovr_1000,Nuclear_100_200,Nuclear_200_300,Nuclear_300_400,Nuclear_400_600,Nuclear_50_100,Nuclear_600_800,Nuclear_800_1000,Nuclear_All_n_0_100,Nuclear_All_n_100_200,Nuclear_All_n_ovr_200,Nuclear_below_50,Nuclear_ovr_1000
11,7386.225647565592,4953.64757473,4721.31318031557,9930.117229427553,2209.6678473639004,9963.1588759758,15464.469395006698,10.4858087161,174.85994865681997,1098.24491467368,0.0,0.0,0.0,0.0,0.0,0.0,6141.084966947691,0.0,0.0,12.299999999999999,2721.9736799362804,5075.974840609922,159.21473684309996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1636.3362465591497
12,7386.225647565592,4953.64757473,4891.73254307589,9551.548828538103,2258.0940378727505,10631.058875975797,15536.665977452698,10.4858087161,174.85994865681997,1098.24491467368,0.0,0.0,0.0,0.0,0.0,0.0,6141.084966947691,0.0,0.0,12.299999999999999,2721.9736799362804,5687.734840609921,159.21473684309996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1636.3362465591497
13,7386.225647565592,4953.64757473,4891.73254307589,9473.548044174902,2286.7105378491005,10672.707161025097,15536.665977452698,10.4858087161,174.85994865681997,1098.24491467368,0.0,0.0,0.0,0.0,0.0,0.0,5999.1849669476915,0.0,0.0,12.299999999999999,2565.8036799362803,6147.164163358081,159.21473684309996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1636.3362465591497
14,7386.225647565592,5000.49942665,4721.31318031557,9473.548044174902,2286.7105378491005,11614.209475966296,15536.665977452698,10.4858087161,174.85994865681997,1098.24491467368,0.0,0.0,0.0,0.0,0.0,0.0,5999.1849669476915,0.0,0.0,12.299999999999999,2409.6336799362803,5687.734840609921,161.91473684309994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1636.3362465591497
15,7386.225647565592,5000.49942665,4721.31318031557,9650.311878702152,2357.660537849101,10827.570302796996,15881.097032120397,10.4858087161,174.85994865681997,1098.24491467368,0.0,0.0,0.0,0.0,0.0,0.0,6023.076293486992,0.0,0.0,12.299999999999999,2097.29367993628,5420.019403787041,161.91473684309994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1636.3362465591497
16,7386.225647565592,5000.49942665,4721.31318031557,9725.058032623052,2367.796252144951,11455.333991734396,16697.8004496744,10.4858087161,174.85994865681997,1098.24491467368,0.0,0.0,0.0,0.0,0.0,0.0,6023.076293486992,0.0,0.0,8.2,2253.46367993628,5420.019403787041,161.91473684309994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1636.3362465591497
17,7386.225647565592,5019.7731697399995,4721.31318031557,9725.058032623052,2367.796252144951,10206.171630062197,16841.6618976978,10.4858087161,174.85994865681997,1098.24491467368,0.0,0.0,0.0,0.0,0.0,0.0,6023.076293486992,0.0,0.0,8.2,1941.1236799362803,5420.019403787041,164.61473684309993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1636.3362465591497
18,7386.225647565592,5000.49942665,4717.964252750311,9725.058032623052,2367.796252144951,10206.171630062197,17730.5618976978,10.4858087161,174.85994865681997,1098.24491467368,0.0,0.0,0.0,0.0,0.0,0.0,6023.076293486992,0.0,0.0,8.2,1941.1236799362803,5420.019403787041,164.61473684309993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
19,7408.858980862712,5000.49942665,4717.964252750311,9848.923087108953,2367.796252144951,11541.971630062195,16779.005573170198,10.4858087161,174.85994865681997,1098.24491467368,0.0,0.0,0.0,0.0,0.0,0.0,6164.976293486991,0.0,0.0,8.2,1941.1236799362803,5420.019403787041,164.61473684309993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
20,7421.873147477322,5028.66269205,4717.964252750311,10009.228924877103,2367.796252144951,10206.171630062197,15585.464202533998,10.4858087161,331.02994865681995,1098.24491467368,0.0,0.0,0.0,0.0,0.0,0.0,6377.826293486991,0.0,0.0,8.2,1941.1236799362803,5420.019403787041,164.61473684309993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1636.33624655915
21,7421.873147477322,5028.66269205,4717.964252750311,10017.752609258103,2438.7462521449506,10206.171630062197,15641.605254510598,10.4858087161,331.02994865681995,1098.24491467368,0.0,0.0,0.0,0.0,0.0,0.0,6398.097722078691,0.0,0.0,8.2,2116.22337687285,5420.019403787041,164.61473684309993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1636.33624655915
22,7421.873147477322,5028.66269205,4880.583471500309,10017.752609258103,2438.7462521449506,11541.971630062197,15641.605254510598,10.4858087161,331.02994865681995,1098.24491467368,0.0,0.0,0.0,0.0,0.0,0.0,6469.047722078691,0.0,0.0,8.2,2116.22337687285,5420.019403787041,161.91473684309994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1636.33624655915
23,7421.873147477322,5028.66269205,4880.583471500309,9857.446771489953,2401.1844874182007,10206.171630062197,15493.455254214297,10.4858087161,331.02994865681995,1098.24491467368,0.0,0.0,0.0,0.0,0.0,0.0,6469.047722078691,0.0,0.0,8.2,2116.22337687285,5458.25440378704,161.91473684309994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1636.33624655915
24,7421.873147477322,5015.88491417,4544.85347150031,9857.446771489953,2401.1844874182007,11217.701340458798,15267.721438799097,10.4858087161,331.02994865681995,1098.24491467368,0.0,0.0,0.0,0.0,0.0,0.0,6469.047722078691,0.0,0.0,8.2,2116.22337687285,5458.25440378704,162.23535812519995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1636.33624655915
25,7421.873147477322,4969.0330622500005,4544.85347150031,9975.826466758652,2391.0487731223507,11653.551491629198,15293.452754214297,10.4858087161,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6469.047722078691,0.0,0.0,8.2,2116.22337687285,5926.912649495881,162.23535812519995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
26,7734.213147477322,5199.0330622500005,4583.03012715906,9975.826466758652,2461.9987731223505,11701.950042276398,15545.805889922396,10.4858087161,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6377.826293486991,0.0,0.0,8.2,2116.22337687285,5926.912649495881,167.63535812519993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
27,7739.655718672152,4969.0330622500005,4583.03012715906,9805.060714783802,2391.0487731223507,11517.015548565898,15545.805889922396,10.4858087161,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6377.826293486991,0.0,0.0,8.2,2116.22337687285,6385.732649495882,167.31473684309992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
28,7762.289051969272,4969.0330622500005,4583.03012715906,9733.581717004052,2391.0487731223507,11517.015548565898,15545.805889922396,10.4858087161,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6377.826293486991,0.0,0.0,8.2,2116.22337687285,6691.612649495882,167.31473684309992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1636.3362465591497
29,7762.289051969272,5003.61952845,4544.85347150031,9649.234012703553,2381.1033257962504,11183.065548565897,15545.805889922396,10.4858087161,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6377.826293486991,0.0,0.0,8.2,2116.22337687285,7464.1395788176815,167.31473684309992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
30,7807.555718563512,5022.89327154,4544.85347150031,9812.487433431003,2391.2390400921004,10648.304481431796,15545.805889922396,10.4858087161,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6484.25129348699,0.0,0.0,8.2,2116.22337687285,6749.735788767842,167.31473684309992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
31,7784.922385266392,5022.89327154,4544.85347150031,9812.487433431003,2446.00746117585,11316.204481431796,15545.805889922396,10.4858087161,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6626.15129348699,0.0,0.0,8.2,2116.22337687285,8480.082684210602,167.31473684309992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
32,7784.922385266392,5282.17704427,4573.573737083101,9900.099728584652,2446.00746117585,11316.204481431796,15410.271775322695,10.4858087161,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6839.001293486989,0.0,0.0,8.2,2116.22337687285,8785.9626842106,167.31473684309992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1636.3362465591497
33,7784.922385266392,5501.06972718,4954.06773697119,9825.933870988652,2391.2390400921004,11340.552900161196,15410.271775322695,10.4858087161,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6909.951293486989,0.0,0.0,8.2,2116.22337687285,8656.023645867,170.0147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1636.3362465591497
34,7784.922385266392,5496.80631263,5089.30436905737,9906.094233337652,2391.2390400921004,12008.452900161195,15575.186117615096,10.4858087161,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6839.001293486989,0.0,0.0,8.2,2116.22337687285,7738.383645867002,170.0147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1636.3362465591497
35,7784.922385266392,5490.074605240001,5089.30436905737,10391.944233337652,2391.2390400921004,11340.552900161196,15575.186117615096,10.4858087161,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6484.25129348699,0.0,0.0,8.2,2187.38945289536,7126.623645867002,170.0147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1636.3362465591497
36,7784.922385266392,5502.620659730001,5176.304169847859,9966.979912703553,2391.2390400921004,11340.552900161196,15575.186117615096,10.4858087161,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6413.30129348699,0.0,0.0,8.2,2187.38945289536,7394.268645867002,170.0147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1636.3362465591497
37,7784.922385266392,5537.2670611700005,5173.513874172959,10071.568869897003,2391.2390400921004,11514.834747533996,15410.271775322695,10.4858087161,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6271.401293486991,0.0,0.0,8.2,2187.38945289536,7361.495788767842,170.0147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
38,7795.165341311392,5537.49145147,5060.584103474581,9607.934675006103,2391.2390400921004,11470.308080644696,15410.271775322695,10.4858087161,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6200.451293486991,0.0,0.0,8.2,2187.38945289536,6749.735788767841,170.0147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
39,7674.133591311392,5399.331172750001,4389.124103474581,9709.903193422653,2391.2390400921004,12138.208080644696,15410.271775322695,14.321917808499999,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6129.501293486991,0.0,0.0,8.2,2168.45975595879,5679.155788767841,170.0147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
40,7674.133591311392,5551.728962530002,4724.8541034745795,10346.000496131403,2462.1890400921,12806.108080644695,15410.271775322695,15.3548884381,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6105.609966947691,0.0,0.0,8.2,2168.45975595879,5679.155788767841,170.0147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
41,7674.133591311392,5552.289938050001,4724.8541034745795,10512.948952835552,2391.2390400921004,12556.963173690696,15410.271775322695,15.3548884381,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6176.559966947691,0.0,0.0,8.2,2168.45975595879,5640.920788767841,170.0147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
42,7674.133591311392,5559.0216454400015,4724.8541034745795,10469.936075631602,2391.2390400921004,12556.963173690696,15410.271775322695,14.648426900899999,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6176.559966947691,0.0,0.0,8.2,2168.45975595879,6099.74078876784,167.31473684309992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
43,7674.133591311392,5544.9972551400015,4724.8541034745795,9984.086075631601,2391.2390400921004,12556.963173690696,15410.271775322695,14.648426900899999,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6318.45996694769,0.0,0.0,8.2,2168.45975595879,6099.74078876784,170.0147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
44,7674.133591311392,5580.281346070002,4724.8541034745795,9805.675033240803,2391.2390400921004,12556.963173690696,15410.271775322695,14.648426900899999,331.02994865681995,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6531.30996694769,0.0,0.0,8.2,2168.45975595879,6099.74078876784,170.0147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1636.3362465591497
45,7674.133591311392,5842.862378100001,4724.8541034745795,9832.701815903853,2391.2390400921004,11889.063173690696,15899.050121420096,14.648426900899999,174.85994865681997,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6460.35996694769,0.0,0.0,8.2,2168.45975595879,5640.920788767841,167.31473684309992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
46,7663.890635266392,5807.578287169999,4724.8541034745795,10318.551815903853,2419.8679874655004,11889.063173690696,15899.050121420096,14.648426900899999,174.85994865681997,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6460.35996694769,0.0,0.0,8.2,2168.45975595879,5640.920788767841,167.31473684309992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,597.9505290433001
47,7663.890635266392,5760.72643525,4724.8541034745795,9559.700387286153,2457.4297521922504,11860.024043836696,15899.050121420096,14.648426900899999,174.85994865681997,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6460.35996694769,0.0,0.0,8.2,2168.45975595879,5640.920788767841,167.31473684309992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,597.9505290433001
48,7672.730446651972,5760.72643525,4724.8541034745795,9559.700387286153,2447.2940378964004,11192.124043836697,15928.290253139396,14.648426900899999,174.85994865681997,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6460.35996694769,0.0,0.0,8.2,2168.45975595879,5640.920788767841,167.31473684309992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,597.9505290433001
49,7780.748030037362,5760.72643525,4724.8541034745795,9559.700387286153,2518.2440378964,11966.642943237897,15928.290253139396,14.648426900899999,174.85994865681997,957.84098038284,0.0,0.0,0.0,0.0,0.0,0.0,6460.35996694769,0.0,0.0,8.2,2324.62975595879,6257.0131654180805,167.31473684309992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,597.9505290433001
50,7945.932873167032,5990.72643525,4724.8541034745795,9745.828445156703,2518.2440378964,11192.124043836699,16333.850504801396,14.648426900899999,174.85994865681997,651.96098038284,0.0,0.0,0.0,0.0,0.0,0.0,6528.90488220794,0.0,0.0,8.2,2565.8036799362803,6257.0131654180805,167.31473684309992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
51,7945.932873167032,5760.72643525,4724.8541034745795,9745.828445156703,2518.2440378964,11986.002362695299,16333.850504801396,14.648426900899999,174.85994865681997,651.96098038284,0.0,0.0,0.0,0.0,0.0,0.0,6528.90488220794,0.0,0.0,8.2,2565.8036799362803,6911.53340552592,167.31473684309992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
52,7945.932873167032,5760.72643525,4724.8541034745795,9745.828445156703,2480.68227316965,12429.083288096399,16165.209746151597,10.5484269009,174.85994865681997,651.96098038284,0.0,0.0,0.0,0.0,0.0,0.0,6528.90488220794,0.0,0.0,8.2,2565.8036799362803,6874.50582644976,167.31473684309992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
53,7923.299539869912,5774.80806795,4724.8541034745795,9745.828445156703,2461.7498258199003,12322.464388695198,16212.348382488297,10.5484269009,174.85994865681997,651.96098038284,0.0,0.0,0.0,0.0,0.0,0.0,6528.90488220794,0.0,0.0,8.2,2565.8036799362803,6415.6858264497605,167.31473684309992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
54,7923.299539869912,5774.80806795,4503.39010374552,9415.817124411153,2390.2254686838005,12322.464388695198,16212.348382488297,10.5484269009,174.85994865681997,651.96098038284,0.0,0.0,0.0,0.0,0.0,0.0,6528.90488220794,0.0,0.0,8.2,2565.8036799362803,6415.6858264497605,167.31473684309992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
55,7923.299539869912,5703.129962670001,4503.39010374552,9598.010874411153,2390.2254686838005,12322.464388695198,16611.313377488397,11.444119206699998,174.85994865681997,651.96098038284,0.0,0.0,0.0,0.0,0.0,0.0,6599.85488220794,0.0,0.0,12.299999999999999,2565.8036799362803,6338.008405525919,170.0147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
56,7956.175829212032,5689.048329970001,4503.39010374552,9598.010874411153,2390.2254686838005,12528.655435746497,17500.2133774884,11.444119206699998,174.85994865681997,651.96098038284,0.0,0.0,0.0,0.0,0.0,0.0,6741.75488220794,0.0,0.0,12.299999999999999,2565.8036799362803,6490.94840552592,170.0147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
57,7956.175829212032,5928.473002250001,4503.39010374552,9845.352692548804,2390.2254686838005,12453.715744658795,17500.2133774884,10.5484269009,174.85994865681997,651.96098038284,0.0,0.0,0.0,0.0,0.0,0.0,6812.70488220794,0.0,0.0,12.299999999999999,2565.8036799362803,6452.71340552592,172.7147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
58,7800.005829212032,5699.594953290001,4503.39010374552,9959.492089673553,2390.2254686838005,13121.615744658795,17517.7574572311,10.5484269009,174.85994865681997,651.96098038284,0.0,0.0,0.0,0.0,0.0,0.0,6741.75488220794,0.0,0.0,12.299999999999999,2565.8036799362803,6257.0131654180805,175.4147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
59,7800.005829212032,5691.741294860001,4781.85817120377,9959.492089673553,2381.3567186838004,14070.489391381994,18453.8528889444,10.5484269009,174.85994865681997,651.96098038284,0.0,0.0,0.0,0.0,0.0,0.0,6316.054882207941,0.0,0.0,12.299999999999999,2565.8036799362803,6278.84768642364,175.4147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
60,7800.005829212032,5705.877598330001,4689.11507725515,9845.352692548804,2381.3567186838004,13402.589391381996,18523.845014501698,10.5484269009,174.85994865681997,651.96098038284,0.0,0.0,0.0,0.0,0.0,0.0,6316.054882207941,0.0,0.0,12.299999999999999,2565.8036799362803,6584.72768642364,175.4147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
61,7800.005829212032,5795.52981146,4689.11507725515,9975.957531112204,2381.3567186838004,12734.689391381997,19378.8264616362,10.5484269009,174.85994865681997,651.96098038284,0.0,0.0,0.0,0.0,0.0,0.0,6103.204882207941,0.0,0.0,12.299999999999999,2565.8036799362803,6278.84768642364,175.4147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
62,7800.005829212032,5774.406760040002,4689.11507725515,9976.929231112204,2381.3567186838004,12544.834434957997,19378.8264616362,10.5484269009,174.85994865681997,651.96098038284,0.0,0.0,0.0,0.0,0.0,0.0,6032.254882207942,0.0,0.0,12.299999999999999,2565.8036799362803,6257.0131654180805,172.7147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
63,7805.618407693542,5704.674411060002,4530.085077096121,10572.700045644602,2393.3295311838,12781.987333663597,18944.0260782549,10.5484269009,174.85994865681997,651.96098038284,0.0,0.0,0.0,0.0,0.0,0.0,6032.254882207942,0.0,0.0,12.299999999999999,3089.390877059551,6562.893165418081,170.0147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
64,7782.9850743964225,5704.674411060002,4194.355077096121,10442.095207081202,2381.3567186838004,12925.108762044196,18944.0260782549,10.5484269009,174.85994865681997,651.96098038284,0.0,0.0,0.0,0.0,0.0,0.0,6032.254882207942,0.0,0.0,12.299999999999999,3089.390877059551,6562.893165418081,170.0147368430999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,433.88624655915004
